"","listFiles","listNumExp","lightIntensity1","productivity1","productivitySE1","nLight1","r2Light1","pvalueLight1","respiration1","respirationSE1","nDark1","r2Dark1","pvalueDark1","lightIntensity2","productivity2","productivitySE2","nLight2","r2Light2","pvalueLight2","respiration2","respirationSE2","nDark2","r2Dark2","pvalueDark2"
"1","21_10_25_lustulia_mother.csv",1,98.4975102306422,0.13583387952015,0.000440315007230147,147,0.998468198739424,3.40100394912801e-206,-0.0426376053431272,0.000394822564163338,97,0.991834812907937,3.28125505170421e-101,98.5949549076428,0.135489038542475,0.000405925953395301,145,0.998709105600162,1.08663136371349e-208,-0.0552194021453331,0.000254039970460395,144,0.996982457103664,4.62043430673414e-181
"6","21_10_26_lustulia_LoCoLoLi.csv",2,98.9541323997775,-0.0314806647840901,0.000189241338865164,147,0.99475159394561,2.02867869642235e-167,-0.0650506059658283,0.000215093887138816,153,0.998340869184149,4.97327248731784e-212,48.5314940111545,-0.0398430847402441,0.000347836924178181,99,0.992585657796522,2.46313808912766e-105,-0.0664451055393529,0.000300472291945106,149,0.996982543492631,2.2666723462854e-187
"7","21_10_26_lustulia_LoCoMeLi.csv",3,48.5378109186364,-0.0134457637672427,0.000424791337729445,88,0.920028612787434,3.64068290189267e-49,-0.0446261206699445,0.000222436169381658,162,0.996015852022578,4.07772258633599e-194,99.9435777521725,0.00860636411829024,0.000313573410101793,102,0.88163431890504,2.35819429110962e-48,-0.0450796702040161,0.000258279340368474,140,0.995457763201993,9.27750348799407e-164
"5","21_10_26_lustulia_LoCoHiLi.csv",4,99.8774259948848,-0.00959684905680028,0.000121861364886545,178,0.972247949211079,3.78450080042057e-139,-0.0447258016809003,0.000152328098235797,162,0.998135920752316,1.66064732368542e-220,48.5776562197693,-0.0186875145825296,2.80621419152744e-05,505,0.998864788547764,0,-0.0463690523025463,0.000397909070139576,105,0.992399136429383,3.50282288993049e-111
"9","21_10_26_lustulia_MeCoLoLi.csv",5,48.4035766347326,-0.0101890816187012,0.000341746301625773,144,0.861288879148018,5.3733697654458e-63,-0.0249548287147365,0.00015888362901801,147,0.994116215820865,8.0440337002727e-164,98.3625977883522,0.0134698766429196,0.000123675166566689,201,0.983417788888003,2.47379474019348e-179,-0.0293708354073727,0.00011086953232396,238,0.996634247528718,4.95170593570303e-294
"10","21_10_26_lustulia_MeCoMeLi.csv",6,98.3340239568795,0.010800535744784,0.000106592588822213,161,0.984653507177868,2.37199329772492e-146,-0.0399539192763309,0.000176080890443953,133,0.997442733361076,6.85528208554947e-172,48.5896810720868,-0.00644013194112436,0.000195239106545249,159,0.873099267128485,1.72842117589858e-72,-0.0404691629944572,0.000113785026530944,155,0.998784044907058,3.88056211863121e-225
"8","21_10_26_lustulia_MeCoHiLi.csv",7,48.5849673674593,-0.0134035415969425,0.000120463947837712,172,0.98637463522009,9.81938873930626e-161,-0.046377531927691,0.000146269573933273,148,0.998539909388029,4.00543704527238e-209,100.167602646266,0.00758635622795057,0.00016450883231819,188,0.919139010988154,9.72235033028729e-104,-0.0436186918035869,0.000139184424149253,142,0.998566372006072,3.65244081074599e-201
"3","21_10_26_lustulia_HiCoLoLi.csv",8,100.100452575725,0.115104287690373,0.000208830083987549,155,0.999493353340183,3.18052280443383e-254,-0.0399090829387766,0.000171520688540355,157,0.997126755948482,4.11250910619734e-199,48.5592790802096,0.0349803684350606,8.93846439538882e-05,271,0.998240137657715,0,-0.0401464986577277,0.000216406805851172,135,0.996121389543091,1.86488892960432e-162
"4","21_10_26_lustulia_HiCoMeLi.csv",9,48.5550959087796,0.0208955345323438,0.000220162003717063,157,0.982974771365174,3.18408713483379e-139,-0.0489312064313709,0.000521062391641288,149,0.983492188876263,4.0257775360319e-133,98.5082587447287,0.0923536971371806,0.000194424320908675,157,0.999309093987226,4.41307740598862e-247,-0.0465410218922816,0.000162656223485651,165,0.998000830601649,3.96611212070975e-222
"2","21_10_26_lustulia_HiCoHiLi.csv",10,98.4454610503322,0.0524580893839412,0.000304551133594588,152,0.994936132983592,2.71641758305497e-174,-0.0551430923867707,0.000153474190178828,152,0.998831681948747,4.61396561938194e-222,51.8678739775136,0.0103489750067634,0.000125698790035018,198,0.971754176907186,5.47399341338187e-154,-0.0569737773870026,0.000340555478387739,141,0.995022603786747,3.59746005549376e-162
"15","21_10_27_lustulia_LoCoLoLi.csv",11,52.1061518795415,-0.0106385137419948,0.000169392691647958,142,0.965477763092273,1.93248196109257e-104,-0.0371778359117634,0.000290598402965175,109,0.993444405344156,7.24820592557898e-119,98.7796524028465,0.00546053581545217,0.000152539736732574,157,0.891399575003304,7.7808575489433e-77,-0.034956376359467,0.000210552746381232,134,0.995197738711077,3.98974857914617e-155
"16","21_10_27_lustulia_LoCoMeLi.csv",12,99.1451637033963,-0.0112922687303108,0.000116243055441546,189,0.980465256836954,5.54122514020099e-162,-0.05013600905533,6.4669135786659e-05,315,0.999477846567505,0,50.7522028350896,-0.0119739207000173,0.00017093264699064,144,0.971677982105873,5.19481524978671e-112,-0.0425169579855839,0.000182355050815033,145,0.997358000186998,1.88746030791647e-186
"14","21_10_27_lustulia_LoCoHiLi.csv",13,50.6493396188965,-0.0289293806427742,0.000189511228746904,145,0.993858178804125,2.96264050449588e-160,-0.0518409603722044,0.000167647745451387,146,0.998485867698868,3.78203682356872e-205,0,0,0,0,0,0,-0.0513172114574919,0.000302628210725281,148,0.994913599796163,1.48479476816727e-169
"18","21_10_27_lustulia_MeCoLoLi.csv",14,50.5425488181074,0.0063716559045944,9.65137559082622e-05,244,0.94717840349817,9.21963522674871e-157,-0.0493037917709934,0.000322073737506525,150,0.99368167346739,7.00745662446536e-165,101.31840287278,0.0380798391662369,0.000179640146517554,150,0.996694974669229,1.04543687878288e-185,-0.0499999557772416,0.000558582917136885,104,0.987306554866366,9.24133269682475e-99
"19","21_10_27_lustulia_MeCoMeLi.csv",15,101.1466219435,0.0174810755567011,0.000364764664242815,144,0.941363028786793,1.45098951589975e-89,-0.0554347431293809,0.00033497237520268,148,0.994660972264271,5.11082287530867e-168,51.8254547051993,-0.00313630070303923,0.000260622617395085,136,0.51580660535674,4.5377954243832e-23,-0.0556041963758978,0.000394385141549508,148,0.992658832276213,6.38316743026986e-158
"17","21_10_27_lustulia_MeCoHiLi.csv",16,51.7264886303895,-0.0170442206996335,0.000176455863245034,143,0.985006878946036,1.03223886014203e-130,-0.0628170028080134,0.000133996430583742,179,0.999190713296991,8.47304622580782e-276,99.7481734298794,0.0109233059829398,0.000184656066061175,141,0.961520478718163,1.97278384340454e-100,-0.06270714296684,0.000213642004902328,116,0.998666899784114,5.94013890135166e-166
"12","21_10_27_lustulia_HiCoLoLi.csv",17,99.7088431853112,0.117001768471413,0.000273608959588022,143,0.99922405778854,2.20452914739675e-221,-0.0415921702148793,0.000266443012777815,150,0.993922261403628,3.96155094149287e-166,48.4493136408644,0.0374581942164989,0.000176193029465169,146,0.996802060012207,9.05631775313413e-182,-0.0423659670444964,0.000242573848395432,144,0.995333699615469,1.2784999722423e-167
"13","21_10_27_lustulia_HiCoMeLi.csv",18,48.3720299987813,0.0109347926724828,0.000162636544415827,150,0.968083850045411,8.00453633947257e-113,-0.0596297236333579,0.000128107917417794,225,0.99896717298432,0,99.887109553798,0.0698886266042056,0.000382304075748099,99,0.997076034843569,6.1896676769958e-125,-0.0568704563492788,0.000212758071732921,118,0.998365142085694,1.0832921323405e-163
"11","21_10_27_lustulia_HiCoHiLi.csv",19,99.8353635533792,0.0436007759703503,0.000186119019311359,144,0.997400996747463,1.14943087272528e-185,-0.0612663361614152,0.000344127846125302,148,0.995383452937954,1.25533012540086e-172,50.9975269557889,0.010714803793847,0.000132176468625296,216,0.968314481115803,1.31397096651469e-162,-0.0663230410693405,0.000163352979676243,134,0.999193825094045,2.81193410638563e-206
"24","21_10_29_lustulia_LoCoLoLi.csv",20,50.8021230276011,-0.0175409032099416,0.00030559997170775,95,0.972251405523396,2.07570170891674e-74,-0.0395684051098939,9.38670929105321e-05,226,0.998735365470334,0,100.193337558523,-0.00149009595805144,0.000312658467711931,86,0.203476294373517,7.7968997830149e-06,-0.038973214812653,0.000185407473704318,128,0.997133915118039,2.78241390672238e-162
"25","21_10_29_lustulia_LoCoMeLi.csv",21,100.172777134277,-0.0204936667415699,0.000175530364821422,141,0.989833135004366,1.30302818984969e-140,-0.050936615354316,0.000169474079449372,146,0.998397409162601,2.25517593210543e-203,51.680072318175,-0.0259989971995604,0.000118348579546275,180,0.996304552388086,1.20986952092865e-218,-0.0513331210378845,0.000197723597354052,141,0.99792721140341,1.30105585121181e-188
"23","21_10_29_lustulia_LoCoHiLi.csv",22,51.5902426242193,-0.0377881701124331,0.000227132024400757,161,0.994252520989195,2.90919305591689e-180,-0.0481378372471337,0.000241548210950422,132,0.996712342489212,1.68322712124775e-163,99.092072001156,-0.0252726070532532,0.000183127391856149,150,0.992236974567617,2.90811610905874e-158,-0.0564996233084634,0.000164953374437256,171,0.998553044858075,4.26195705813119e-242
"27","21_10_29_lustulia_MeCoLoLi.csv",23,98.9687415708276,0.0175620166312723,0.00024433361789153,145,0.972877944289315,3.94033706029257e-114,-0.0386317312272335,0.000219317030433245,148,0.995284422238906,5.91108364770727e-172,51.9076054884094,-0.000869661429204112,0.000167880796234495,149,0.148616967086138,7.18305183295665e-07,-0.041120293383903,0.000174552250228694,152,0.997286416614985,1.29735929167723e-194
"28","21_10_29_lustulia_MeCoMeLi.csv",24,51.8836981937717,-0.0177981433580812,0.000237197404294763,145,0.975057480736,9.85653307657925e-117,-0.0504651151576216,0.000223682850094107,146,0.997159309485701,1.78951552095831e-185,102.461422756418,0.000185801619280521,0.000179054175329806,170,0.000454158702342444,0.300908511104404,-0.0524989330982077,0.000250319812490489,147,0.996691637888641,5.98074942089169e-182
"26","21_10_29_lustulia_MeCoHiLi.csv",25,102.344355472664,-0.0155873481511145,0.000178388303727154,149,0.980981867831608,1.33061861438913e-128,-0.0606142056198869,0.00016935976812238,171,0.998674596906768,2.56764037287743e-245,51.8783024159906,-0.0230351335898417,0.000126326437082445,171,0.994913088853727,5.85208690565138e-196,-0.0503671992028592,0.000205908318908366,135,0.997765436527959,2.21132288088501e-178
"21","21_10_29_lustulia_HiCoLoLi.csv",26,51.8748497452274,0.0137432301789471,0.000259879575277052,124,0.957856784630447,5.7426876815609e-86,-0.05512350006125,0.000206147293771558,150,0.99792044711709,1.34858830984774e-200,99.5006115969199,0.0755434474723579,0.00023334484787534,161,0.99847572099587,4.34551913455383e-226,-0.0571990469175908,0.000178713835343455,151,0.998537826913093,2.45989989961561e-213
"22","21_10_29_lustulia_HiCoMeLi.csv",27,105.160572043689,0.0568545353684476,0.00022567337867026,148,0.997689266238684,1.43498912006122e-194,-0.0662674107670438,0.000266405881779548,125,0.997999922492119,4.5148117441468e-168,50.6248314964212,0.00906211447814362,0.000547951384840314,236,0.536955983230279,3.24089329373842e-41,-0.0709590271663694,0.000201438210687877,145,0.998840873853049,4.92848186458612e-212
"20","21_10_29_lustulia_HiCoHiLi.csv",28,50.5242479391588,-0.00812475163079704,0.00040418331932139,85,0.827542431882028,1.22202613964058e-33,-0.0783159347847908,0.000167754690453757,154,0.999298483769035,7.81419673871162e-242,99.1248693847803,0.0331285017487194,8.76607815909029e-05,249,0.998266561921154,0,-0.0781431007412792,0.000163431884171647,161,0.999300624625999,5.47913787792727e-253
"33","21_11_02_lustulia_LoCoLoLi.csv",29,102.292778744609,-0.0147662434750902,0.000260583701520361,128,0.96194230638415,1.62443809458221e-91,-0.0471383184927463,0.00025084819757348,152,0.995741958881954,6.14315006759428e-180,50.9470580175294,-0.0222319783764423,0.00016749128823531,177,0.990108811760874,1.41134813084216e-177,-0.0465193145787762,0.000272153217509341,144,0.995129307070731,2.68303614880973e-166
"34","21_11_02_lustulia_LoCoMeLi.csv",30,51.0449533408913,-0.0446941795800818,0.000240957092902569,149,0.995716610368912,3.45486746798399e-176,-0.0516312964794922,0.000589877079091904,147,0.981297180672919,2.09596522984658e-127,101.155888854518,-0.0334991448704939,0.000492059736055006,137,0.971487324180591,2.19193505622757e-106,-0.0485469999168083,0.000414962253330649,148,0.989373221922088,3.40567654330146e-146
"32","21_11_02_lustulia_LoCoHiLi.csv",31,101.148359093083,-0.0411547289687279,0.000290929253330176,144,0.992904215971068,1.07445132742942e-154,-0.0503275147846597,0.000248615888867841,149,0.99640123604125,9.53169375552565e-182,51.1376282728532,-0.045367480171808,0.000457635479147531,188,0.981325501745535,6.02855917149956e-163,-0.0503169567869498,0.00041079125079627,145,0.990492718264671,1.09693941112368e-146
"36","21_11_02_lustulia_MeCoLoLi.csv",32,51.0734175803636,-0.00645981372582325,0.000310015359009458,121,0.783073889596149,1.61877956987647e-41,-0.046603500738536,0.000588789542299087,148,0.977070444718621,8.24951035971555e-122,99.065655243379,0.0024853842045973,0.000247259997574128,138,0.422030537937637,4.0605169263804e-18,-0.0420221608969343,0.000286341864484862,133,0.99390809309403,3.37900107934734e-147
"37","21_11_02_lustulia_MeCoMeLi.csv",33,99.0879516415328,-0.0191028684407519,0.000317718111837612,131,0.96527815773843,3.20528844387211e-96,-0.0502117937579261,0.000303341864465167,169,0.99390570396934,4.12906709985117e-187,49.8332911185221,-0.0219186916071029,0.0006466713721807,86,0.931053862477262,9.01603525621124e-51,-0.0522520662436036,0.000330326034781486,159,0.993724919589924,5.02684916195478e-175
"35","21_11_02_lustulia_MeCoHiLi.csv",34,49.8474516136336,-0.0465382518336861,0.00028318278967318,143,0.99476953282024,5.86676172544041e-163,-0.0547620029227824,0.000255536360039556,151,0.996744398202967,1.9494891034415e-187,99.9297417445222,-0.0290751054707879,0.0017417285932284,167,0.625843395752551,2.83409825915246e-37,-0.0513929646963686,0.00189823384567532,124,0.856141470626734,2.03484083640545e-53
"30","21_11_02_lustulia_HiCoLoLi.csv",35,99.9809945912243,0.0639686034248537,0.00290402650955584,144,0.772007340502106,1.19093896241483e-47,-0.0582782742473557,0.00331037141135806,149,0.676097313942871,5.00635954397527e-38,51.3197260975638,0.0238353563665786,0.00179127244314559,149,0.543294192851825,5.16750707269626e-27,-0.0545449370485625,0.002307371534391,146,0.793688997356556,1.99637830782227e-51
"31","21_11_02_lustulia_HiCoMeLi.csv",36,51.1590967119692,0.00489677319283742,0.000698479748484653,104,0.318552018888362,2.63767306511629e-10,-0.0838306483630454,0.00141340762659589,164,0.955704079723569,8.81351781379055e-112,102.536731818159,0.0515633545318865,0.000286713491241202,207,0.993670969600374,1.47005636549689e-227,-0.0768403579775832,0.000577739606742617,141,0.992147385031731,2.08185857741735e-148
"29","21_11_02_lustulia_HiCoHiLi.csv",37,102.521306123342,0.00729898443726034,0.000693124584441747,146,0.431132786342441,1.39103807762947e-19,-0.0731716039305859,0.00207415238119825,148,0.894284577672629,2.44600028568501e-73,48.6667847433678,-0.03136720555839,0.00121495895890329,174,0.793689871960045,4.62381196484325e-61,-0.080519329282354,0.000770434485402474,142,0.987254434787498,9.76311651286082e-135
"42","21_11_04_lustulia_LoCoLoLi.csv",38,49.0995945570215,-0.086480744802292,0.000254904311695143,144,0.998759159082109,1.831271080458e-208,-0.122883395813763,0.000207808811840523,148,0.999579779196658,1.30786674118801e-248,100.909269409111,-0.028093879554977,0.000236088138873356,90,0.993753678532494,5.2641485331043e-99,-0.130983321278108,0.000161066985905361,152,0.9997717243856,3.02870252951964e-275
"43","21_11_04_lustulia_LoCoMeLi.csv",39,100.962854413132,-0.077231760607572,0.000282931352694443,129,0.998285092635957,1.01749622598603e-177,-0.147169494697082,0.000987348875762426,149,0.993382356310924,2.6560850209629e-162,49.1800946343832,-0.123412437831548,0.000377636170682726,143,0.998672163314219,6.19670603747241e-205,-0.143310707358184,0.000633139614885293,146,0.997177780631097,1.11877954186721e-185
"41","21_11_04_lustulia_LoCoHiLi.csv",40,49.2233946381711,-0.13446972716511,0.000324822357278813,149,0.999137156285833,2.46789549497235e-227,-0.159268183024812,0.000676577385866095,149,0.997336283039734,2.371766591958e-191,100.185688713954,-0.132963006311466,0.000821216631035418,153,0.994234951023881,3.44475733337027e-171,-0.163964228276968,0.000326788439053058,142,0.999440225884864,9.39163072397272e-230
"45","21_11_04_lustulia_MeCoLoLi.csv",41,100.224266085588,0.0225525818490266,0.000603041614195656,119,0.922143781203242,6.43418789860786e-67,-0.0711781199267813,0.00204603904280561,50,0.961056169796335,1.0538325431038e-35,49.5314209842797,-0.00600904443768459,0.000659567731653011,64,0.565525223359733,4.80494744475714e-13,-0.0847226902989907,0.000370897843579029,145,0.997247780708928,3.50787696817346e-185
"46","21_11_04_lustulia_MeCoMeLi.csv",42,49.5133460654782,-0.0442143362114306,0.000165279733672704,142,0.998033548174362,1.47902444557073e-191,-0.079749364243506,0.000250379249780922,151,0.998523627000894,5.0538216120514e-213,102.299333409558,-0.0233463245630437,0.000450815296195867,113,0.959898062726579,1.40103876086262e-79,-0.0809334753761855,0.000256551610230174,140,0.998605218734336,3.8553816711269e-199
"44","21_11_04_lustulia_MeCoHiLi.csv",43,102.292284802385,-0.0486403465368238,0.000124148578978595,182,0.998822231893627,8.96988953679696e-266,-0.0702511420938923,0.000347018456769983,157,0.996207867245884,8.99305008430166e-190,48.9936787862206,-0.0689724285432038,0.00011642141139733,184,0.99947887653218,6.25840615161041e-301,-0.0856243959731064,0.000402024486769372,79,0.998283404384566,1.89065514568349e-108
"39","21_11_04_lustulia_HiCoLoLi.csv",44,48.8008521026925,0.0882941023107458,0.000195268514260664,147,0.999286414501152,3.01365411874972e-230,-0.0367586144915006,0.000101552251915486,202,0.998468226785405,1.13253348963002e-283,101.05310539232,0.137192996084504,0.000347111151491376,100,0.999366661216529,9.32124390771861e-159,-0.039567947873355,0.000142746929807633,146,0.998116345180858,2.54744160315041e-198
"40","21_11_04_lustulia_HiCoMeLi.csv",45,100.997628680766,0.104368925058747,0.000510341723523025,124,0.997067622757502,1.38880295063176e-156,-0.0347691343072102,0.000427563586178525,110,0.98378172738607,1.02748695698257e-98,49.9221126008756,0.0729813233536138,0.000345322645250302,156,0.996541692991703,1.21411599111421e-191,-0.0452463434376212,0.000424952244098747,146,0.987370110021297,8.11110527686948e-139
"38","21_11_04_lustulia_HiCoHiLi.csv",46,49.8434410852102,0.0278851883560909,0.000245055502078211,127,0.990362156398358,4.33639244872966e-128,-0.0521549730217044,0.00037933328906711,113,0.994109856977203,8.04189513715845e-126,101.414975359438,0.0741275934639269,0.000171279777536401,128,0.999322414589222,9.67122976100441e-202,-0.0448592830127145,0.000219609771118183,100,0.997632908573516,1.06220446941043e-130
"51","21_11_08_lustulia_MeCoLoLi.csv",47,101.618981860333,0.00067653082611881,0.000377621401990004,96,0.0227310876585104,0.0764217280750339,-0.02440407660552,0.00127543041269916,42,0.899042054037033,9.72572530145473e-22,48.1613021765783,-0.00115639955284426,0.000124508453927773,180,0.322641224181276,5.50444241971416e-17,-0.0227487302371821,0.000213629540969872,140,0.987889288154467,2.27062682953979e-134
"52","21_11_08_lustulia_MeCoMeLi.csv",48,48.1131831338674,-0.0183790322794931,0.000281154411045452,144,0.967612049202565,7.12639506506555e-108,-0.0359061367832767,0.000383754043911422,150,0.983263131552299,1.42935812580449e-133,99.9269222681035,-0.0106411130571564,0.000259124115141066,143,0.922293615744931,2.538400393255e-80,-0.0251080822707241,0.000146730508972482,208,0.992979962621283,5.03878580155591e-224
"50","21_11_08_lustulia_MeCoHiLi.csv",49,99.8909148467432,-0.0220483686515066,0.000179984828965956,139,0.990887214906256,7.15279709032779e-142,-0.0293431219335365,0.00022136161875316,148,0.991703102389949,4.84433068571222e-154,49.2164994580867,-0.0242431377839984,0.000145143592395758,165,0.994155708061846,3.70336021631289e-184,-0.0271018183920413,0.000234616121424059,139,0.989763256961651,2.06394501210223e-138
"48","21_11_08_lustulia_HiCoLoLi.csv",50,49.1925734190032,0.0221731456313477,0.000284740509138347,126,0.979799471384137,3.7574393021545e-107,-0.0305742918411023,0.000318377014153284,148,0.984308435916203,7.75554933539266e-134,101.212054577056,0.0507800237116754,0.000385043761357961,144,0.991844716255055,2.10165066247299e-150,-0.0348840728646734,0.000252923090010984,138,0.992849287545794,5.19155296385149e-148
"49","21_11_08_lustulia_HiCoMeLi.csv",51,101.070868358169,0.0247654168505394,0.000303832224774748,142,0.979215520366917,7.20990913566963e-120,-0.0345123299141509,0.000238596556924602,141,0.99335290105482,1.93924666375523e-153,51.9665063160814,0.0161736792743673,0.000183026798977546,145,0.981891055815535,1.12296391080029e-126,-0.0370448983419474,0.000300736923970344,140,0.990921805142559,5.23302507062684e-143
"47","21_11_08_lustulia_HiCoHiLi.csv",52,51.9277567563768,-0.0106668134969157,0.00107944164905944,56,0.63732214511606,1.04000026910465e-13,-0.0329331143996975,0.000350407142859059,111,0.987698822497556,3.72205480621725e-106,101.558467014789,0.0147602908299725,0.000198307102074961,175,0.969543387165635,2.57528739067668e-133,-0.0421867308972382,0.000237694360433463,130,0.99592136766464,5.06969895681388e-155
"57","21_11_10_lustulia_MeCoLoLi.csv",53,100.575069628896,0.01340311072397,0.000910292021552222,125,0.63507434418166,6.47202236585605e-29,-0.00840751747974982,0.00119258815670291,49,0.503618375241645,6.86894098261671e-09,50.8301264008992,0.0122993838499926,0.000394772084521885,126,0.885810856406992,1.72378200501478e-60,-0.0350345952435245,0.000799003871259833,131,0.936635847592481,2.30296458777807e-79
"58","21_11_10_lustulia_MeCoMeLi.csv",54,50.8815119051836,0.0319291911595068,0.00110933598757928,128,0.8669346410045,3.02641608283082e-57,0.0259453412405591,0.000827401535443972,141,0.875256192990557,6.52948459830136e-65,99.0934740988676,0.0200498096220859,0.00094835959495107,247,0.644491168002962,3.65871435874839e-57,-0.00298866531844089,0.00203396863533685,79,0.014642248505967,0.145804796508254
"56","21_11_10_lustulia_MeCoHiLi.csv",55,99.005971148457,0.0108719364784633,0.00373059794454356,135,0.0529561330056459,0.00418433362985805,-0.0291620154683021,0.00339214908210939,137,0.348992421041923,1.80593436767132e-14,48.4337644336904,-0.00534643173631645,0.00569878019679115,135,-0.000895089327490828,0.349856999260471,-0.025421908136507,0.00316061907705034,142,0.311170908679875,3.33625890966605e-13
"54","21_11_10_lustulia_HiCoLoLi.csv",56,48.3354229024985,0.0834532039275575,0.00257054147865403,133,0.888606724909212,1.66130689508249e-64,-0.0105309189168601,0.00275565829524407,142,0.0879945296812195,0.000198774609751629,101.22560434355,0.0822461212711255,0.00690452657023016,80,0.640735462209414,3.10514841175166e-19,-0.0213161583269454,0.00190822960946622,175,0.415682560785365,3.68458690640825e-22
"55","21_11_10_lustulia_HiCoMeLi.csv",57,101.171656476619,0.0487302081878652,0.00208587919944562,139,0.797885343652174,1.25236009168528e-49,-0.0342596258751277,0.00136844482515115,168,0.789347155124498,3.02804047540977e-58,51.0918547993471,0.0364115003036384,0.00164667318103505,155,0.760105032352263,1.66842716857249e-49,-0.0578405821609668,0.00194556504351852,108,0.891901754645015,3.08060746992268e-53
"53","21_11_10_lustulia_HiCoHiLi.csv",58,51.1907776571475,-0.0149949294473243,0.0018393227611146,141,0.31860856900583,1.87588933751852e-13,-0.0376227123904885,0.00284892370099838,138,0.558629502865947,3.86733897688241e-26,102.63036166156,0.0183531346005205,0.00131886768871764,184,0.512844715924146,1.88010355205228e-30,-0.041649022301983,0.000993309383823072,138,0.927669665382874,1.1688220399243e-79
